,id,name,winningTeam,Map.fileName,Map.scriptName,durationMs,startTime
0,680da2640ab254d45e5ce0d260c8a2cf,Lostdeadman,False,dsdr_4.1,DSDR 4.1,1508900,2023-07-02T23:51:04.000Z
1,d709a2643b67a3e82def68e6c416ab78,Lostdeadman,True,shore_to_shore_v3,Shore_to_Shore_V3,520433,2023-07-02T23:35:51.000Z
2,e2eaa164625a3ad55e27d2dd59c7ac13,Lostdeadman,True,rustcrown_canyon_1.2,Rustcrown Canyon 1.2,2099233,2023-07-02T21:23:46.000Z
3,8cd8a16484327978cf48076254fb843f,Lostdeadman,True,supreme_strait_v1.4,Supreme Strait v1.4,3838700,2023-07-02T20:05:32.000Z
4,fcb8a164ebda1c7b496dc2efadcb65ce,Lostdeadman,False,supreme_strait_v1.4,Supreme Strait v1.4,1694867,2023-07-02T17:50:52.000Z
5,95b1a164f9ff20f28da70de433ad70b0,Lostdeadman,True,ascendancy_v2.0,Ascendancy v2.0,1403700,2023-07-02T17:19:17.000Z
6,22aaa164e0e84e2aa830fcd792f23c8b,Lostdeadman,True,ascendancy_v2.0,Ascendancy v2.0,1604433,2023-07-02T16:47:30.000Z
7,efa1a1645802b550fe360957915d8495,Lostdeadman,False,all_that_glitters_v2.1,All That Glitters v2.1,1684533,2023-07-02T16:12:31.000Z
8,17b9a06443bfb825bc2f6c42fe311b1e,Lostdeadman,False,ice_scream_v2.5,Ice Scream v2.5,1578100,2023-07-01T23:39:03.000Z
9,e1b2a0644ffe214a834d76f8d6040351,Lostdeadman,True,thermal_shock_v1.1,Thermal Shock v1.1,598700,2023-07-01T23:12:33.000Z
10,faa2a0641089ea5ce5d080a025139269,Lostdeadman,False,dsdr_4.1,DSDR 4.1,2521067,2023-07-01T22:04:42.000Z
11,339da064d483a6ce6466bb780c22ef0e,Lostdeadman,True,koom_valley_3_3.1,Koom Valley 3 3.1,1034700,2023-07-01T21:40:03.000Z
12,e496a064c16a7bba1973cd43cfd7ebc4,Lostdeadman,False,forge_v1.4,Forge v1.4,1049600,2023-07-01T21:13:08.000Z
13,0490a064eb296cffe355df2caa22c6cf,Lostdeadman,True,bismuth_valley_v2.2,Bismuth Valley v2.2,1186400,2023-07-01T20:43:48.000Z
14,a989a064b9df73235fdbb8074c2ba057,Lostdeadman,False,dsdr_4.1,DSDR 4.1,1103733,2023-07-01T20:16:41.000Z
15,6968a064cd789eecbc5cc631919dda9a,Lostdeadman,False,all_that_glitters_v2.1,All That Glitters v2.1,1910333,2023-07-01T17:54:49.000Z
16,3a62a0649d125826aaa035ec38841abe,Lostdeadman,False,all_that_glitters_v2.1,All That Glitters v2.1,1308733,2023-07-01T17:28:26.000Z
17,a25aa06491d0ca10373ced0131822f5d,Lostdeadman,False,koom_valley_3_3.1,Koom Valley 3 3.1,1348833,2023-07-01T16:56:02.000Z
